id,lm,mu_eff_out,mu_t_out,ur,uz,x,y,z
0,0.5,1.4566086453582,1.4532753123582,0.25779586846872,0.030869761879193,0.0078125,0.5078125,0
64,0.5,1.4758628012579,1.4725294682579,0.27390429669966,0.031265201596603,0.0078125,0.5234375,0
128,0.5,1.4970219423586,1.4936886093586,0.29050085911942,0.031672624335753,0.0078125,0.5390625,0
192,0.5,1.5187287312698,1.5153953982698,0.307585555728,0.032092030096643,0.0078125,0.5546875,0
256,0.5,1.5409800249945,1.5376466919945,0.3251583865254,0.032523418879272,0.0078125,0.5703125,0
320,0.5,1.5637728522987,1.5604395192987,0.34321935151161,0.032966790683641,0.0078125,0.5859375,0
384,0.5,1.587104411835,1.583771078835,0.36176845068663,0.03342214550975,0.0078125,0.6015625,0
448,0.5,1.6109720695122,1.6076387365122,0.38080568405048,0.033889483357598,0.0078125,0.6171875,0
512,0.5,1.6353733552155,1.6320400222155,0.40033105160314,0.034368804227186,0.0078125,0.6328125,0
576,0.5,1.6603059589713,1.6569726259713,0.42034455334461,0.034860108118514,0.0078125,0.6484375,0
640,0.5,1.6857677266456,1.6824343936456,0.44084618927491,0.035363395031582,0.0078125,0.6640625,0
704,0.5,1.7117566552594,1.7084233222594,0.46183595939402,0.035878664966389,0.0078125,0.6796875,0
768,0.5,1.7382708879957,1.7349375549957,0.48331386370194,0.036405917922936,0.0078125,0.6953125,0
832,0.5,1.7653087089662,1.7619753759662,0.50527990219869,0.036945153901223,0.0078125,0.7109375,0
896,0.5,1.7928685378004,1.7895352048004,0.52773407488425,0.037496372901249,0.0078125,0.7265625,0
960,0.5,1.8209489241125,1.8176155911125,0.55067638175862,0.038059574923015,0.0078125,0.7421875,0
1024,0.5,1.8495485418953,1.8462152088953,0.57410682282181,0.038634759966521,0.0078125,0.7578125,0
1088,0.5,1.8786661838846,1.8753328508846,0.59802539807382,0.039221928031766,0.0078125,0.7734375,0
1152,0.5,1.9083007559326,1.9049674229326,0.62243210751465,0.039821079118751,0.0078125,0.7890625,0
1216,0.5,1.9384512714244,1.9351179384244,0.64732695114429,0.040432213227476,0.0078125,0.8046875,0
1280,0.5,1.9691168457641,1.9657835127641,0.67270992896275,0.041055330357941,0.0078125,0.8203125,0
1344,0.5,2.0002966909578,1.9969633579578,0.69858104097002,0.041690430510145,0.0078125,0.8359375,0
1408,0.5,2.0319901103109,2.0286567773109,0.72494028716611,0.042337513684089,0.0078125,0.8515625,0
1472,0.5,2.0641964932598,2.0608631602598,0.75178766755102,0.042996579879773,0.0078125,0.8671875,0
1536,0.5,2.0969153103488,2.0935819773488,0.77912318212475,0.043667629097196,0.0078125,0.8828125,0
